"season","episode","scene","utterance","emotion","EPISODE_ID"
"3","5","5","9","Powerful","S3E5"
"3","5","5","10","Sad","S3E5"
"3","5","5","11","Scared","S3E5"
"3","5","5","12","Mad","S3E5"
"3","5","5","14","Joyful","S3E5"
"3","5","5","15","Joyful","S3E5"
"3","5","6","2","Scared","S3E5"
"3","5","6","3","Powerful","S3E5"
"3","5","6","4","Joyful","S3E5"
"3","5","6","5","Joyful","S3E5"
"3","5","6","6","Neutral","S3E5"
"3","5","6","7","Neutral","S3E5"
"3","5","6","8","Neutral","S3E5"
"3","5","6","9","Scared","S3E5"
"3","5","6","10","Neutral","S3E5"
"3","5","6","11","Neutral","S3E5"
"3","5","6","12","Scared","S3E5"
"3","5","6","13","Neutral","S3E5"
"3","5","6","14","Joyful","S3E5"
"3","5","6","15","Neutral","S3E5"
"3","5","7","2","Joyful","S3E5"
"3","5","7","3","Neutral","S3E5"
"3","5","7","4","Joyful","S3E5"
"3","5","7","5","Powerful","S3E5"
"3","5","7","6","Powerful","S3E5"
"3","5","7","7","Neutral","S3E5"
"3","5","7","8","Peaceful","S3E5"
"3","5","7","9","Joyful","S3E5"
"3","5","7","10","Neutral","S3E5"
"3","5","7","11","Peaceful","S3E5"
"3","5","7","12","Joyful","S3E5"
"3","5","7","13","Joyful","S3E5"
"3","5","7","14","Neutral","S3E5"
"3","5","7","15","Neutral","S3E5"
"3","5","7","16","Powerful","S3E5"
"3","5","8","2","Neutral","S3E5"
"3","5","8","3","Neutral","S3E5"
"3","5","8","4","Neutral","S3E5"
"3","5","8","5","Joyful","S3E5"
"3","5","8","6","Neutral","S3E5"
"3","5","8","7","Neutral","S3E5"
"3","5","8","8","Sad","S3E5"
"3","5","8","9","Joyful","S3E5"
"3","5","8","10","Joyful","S3E5"
"3","5","8","11","Joyful","S3E5"
"3","5","8","12","Joyful","S3E5"
"3","5","8","13","Joyful","S3E5"
"3","5","9","2","Neutral","S3E5"
"3","5","9","3","Neutral","S3E5"
"3","5","9","4","Peaceful","S3E5"
"3","5","9","5","Sad","S3E5"
"3","5","9","6","Peaceful","S3E5"
"3","5","9","7","Neutral","S3E5"
"3","5","9","8","Joyful","S3E5"
"3","5","9","9","Peaceful","S3E5"
"3","5","9","10","Joyful","S3E5"
"3","5","9","11","Neutral","S3E5"
"3","5","9","12","Joyful","S3E5"
"3","5","9","13","Mad","S3E5"
"3","5","9","14","Peaceful","S3E5"
"3","5","9","15","Neutral","S3E5"
"3","5","9","16","Neutral","S3E5"
"3","5","9","17","Peaceful","S3E5"
"3","5","9","18","Mad","S3E5"
"3","5","9","19","Powerful","S3E5"
"3","5","9","20","Powerful","S3E5"
"3","5","9","21","Neutral","S3E5"
"3","5","9","22","Powerful","S3E5"
"3","5","9","23","Mad","S3E5"
"3","5","9","24","Mad","S3E5"
"3","5","9","25","Joyful","S3E5"
"3","5","10","2","Joyful","S3E5"
"3","5","10","3","Neutral","S3E5"
"3","5","10","4","Neutral","S3E5"
"3","5","10","5","Peaceful","S3E5"
"3","5","10","6","Neutral","S3E5"
"3","5","10","7","Joyful","S3E5"
"3","5","10","8","Joyful","S3E5"
"3","5","10","9","Joyful","S3E5"
"3","5","10","10","Joyful","S3E5"
"3","5","10","11","Joyful","S3E5"
"3","5","10","12","Scared","S3E5"
"3","5","10","13","Peaceful","S3E5"
"3","5","10","14","Joyful","S3E5"
"3","5","11","2","Scared","S3E5"
"3","5","11","3","Powerful","S3E5"
"3","5","11","4","Joyful","S3E5"
"3","5","11","5","Peaceful","S3E5"
"3","5","11","6","Joyful","S3E5"
"3","5","11","7","Joyful","S3E5"
"3","5","11","8","Joyful","S3E5"
"3","5","11","9","Scared","S3E5"
"3","5","11","10","Peaceful","S3E5"
"3","5","11","11","Joyful","S3E5"
"3","5","11","12","Peaceful","S3E5"
"3","5","11","13","Sad","S3E5"
"3","5","11","14","Peaceful","S3E5"
"3","5","13","2","Joyful","S3E5"
"3","5","13","3","Neutral","S3E5"
"3","5","13","4","Neutral","S3E5"
"3","5","13","5","Powerful","S3E5"
"3","5","13","6","Mad","S3E5"
"3","5","13","7","Powerful","S3E5"
"3","5","13","8","Neutral","S3E5"
"3","5","13","9","Mad","S3E5"
"3","5","13","10","Mad","S3E5"
"3","5","13","11","Mad","S3E5"
"3","5","13","12","Powerful","S3E5"
"3","5","13","13","Peaceful","S3E5"
"3","5","13","14","Mad","S3E5"
"3","5","13","15","Neutral","S3E5"
"3","5","13","16","Joyful","S3E5"
"3","5","13","17","Peaceful","S3E5"
"3","5","13","18","Mad","S3E5"
"3","5","13","19","Neutral","S3E5"
"3","5","13","20","Neutral","S3E5"
"3","5","13","21","Mad","S3E5"
"3","5","13","22","Neutral","S3E5"
"3","5","15","2","Neutral","S3E5"
"3","5","15","3","Neutral","S3E5"
"3","5","15","4","Powerful","S3E5"
"3","5","15","5","Joyful","S3E5"
"3","5","15","6","Powerful","S3E5"
"3","5","15","7","Powerful","S3E5"
"3","5","15","9","Powerful","S3E5"
"3","5","15","10","Mad","S3E5"
"3","5","15","11","Joyful","S3E5"
"3","6","1","2","Neutral","S3E6"
"3","6","1","3","Neutral","S3E6"
"3","6","1","4","Scared","S3E6"
"3","6","1","5","Powerful","S3E6"
"3","6","1","6","Neutral","S3E6"
"3","6","1","7","Mad","S3E6"
"3","6","1","8","Joyful","S3E6"
"3","6","1","9","Mad","S3E6"
"3","6","1","10","Mad","S3E6"
"3","6","1","11","Powerful","S3E6"
"3","6","1","12","Neutral","S3E6"
"3","6","1","13","Scared","S3E6"
"3","6","1","14","Scared","S3E6"
"3","6","1","15","Joyful","S3E6"
"3","6","3","2","Neutral","S3E6"
"3","6","3","3","Neutral","S3E6"
"3","6","3","4","Joyful","S3E6"
"3","6","3","5","Powerful","S3E6"
"3","6","3","6","Joyful","S3E6"
"3","6","4","2","Peaceful","S3E6"
"3","6","4","3","Neutral","S3E6"
"3","6","4","4","Scared","S3E6"
"3","6","4","5","Peaceful","S3E6"
"3","6","4","6","Scared","S3E6"
"3","6","4","7","Peaceful","S3E6"
"3","6","7","2","Scared","S3E6"
"3","6","7","3","Joyful","S3E6"
"3","6","7","4","Peaceful","S3E6"
"3","6","7","5","Joyful","S3E6"
"3","6","7","6","Scared","S3E6"
"3","6","7","7","Neutral","S3E6"
"3","6","7","8","Neutral","S3E6"
"3","6","7","10","Scared","S3E6"
"3","6","7","11","Mad","S3E6"
"3","6","7","12","Mad","S3E6"
"3","6","7","13","Mad","S3E6"
"3","6","7","14","Mad","S3E6"
"3","6","7","16","Scared","S3E6"
"3","6","7","17","Peaceful","S3E6"
"3","6","7","18","Peaceful","S3E6"
"3","6","7","19","Powerful","S3E6"
"3","6","7","20","Mad","S3E6"
"3","6","7","21","Scared","S3E6"
"3","6","7","22","Powerful","S3E6"
"3","6","7","23","Scared","S3E6"
"3","6","7","24","Joyful","S3E6"
"3","6","8","2","Neutral","S3E6"
"3","6","8","3","Joyful","S3E6"
"3","6","8","4","Joyful","S3E6"
"3","6","8","5","Joyful","S3E6"
"3","6","8","6","Neutral","S3E6"
"3","6","8","8","Neutral","S3E6"
"3","6","8","9","Neutral","S3E6"
"3","6","8","10","Scared","S3E6"
"3","6","8","11","Scared","S3E6"
"3","6","8","12","Neutral","S3E6"
"3","6","8","13","Scared","S3E6"
"3","6","8","14","Neutral","S3E6"
"3","6","8","15","Joyful","S3E6"
"3","6","8","16","Neutral","S3E6"
"3","6","8","17","Neutral","S3E6"
"3","6","8","18","Joyful","S3E6"
"3","6","8","19","Joyful","S3E6"
"3","6","8","20","Joyful","S3E6"
"3","6","9","2","Scared","S3E6"
"3","6","9","3","Scared","S3E6"
"3","6","9","4","Mad","S3E6"
"3","6","9","5","Scared","S3E6"
"3","6","9","6","Scared","S3E6"
"3","6","9","7","Scared","S3E6"
"3","6","9","8","Scared","S3E6"
"3","6","9","9","Sad","S3E6"
"3","6","9","10","Peaceful","S3E6"
"3","6","10","2","Neutral","S3E6"
"3","6","10","3","Neutral","S3E6"
"3","6","10","4","Scared","S3E6"
"3","6","10","5","Scared","S3E6"
"3","6","10","6","Scared","S3E6"
"3","6","10","7","Mad","S3E6"
"3","6","10","8","Scared","S3E6"
"3","6","10","9","Scared","S3E6"
"3","6","10","10","Powerful","S3E6"
"3","6","10","11","Scared","S3E6"
"3","6","10","12","Neutral","S3E6"
"3","6","10","13","Neutral","S3E6"
"3","6","10","14","Scared","S3E6"
"3","6","10","15","Scared","S3E6"
"3","6","10","16","Powerful","S3E6"
"3","6","10","17","Peaceful","S3E6"
"3","6","10","18","Peaceful","S3E6"
"3","6","10","19","Joyful","S3E6"
"3","6","10","20","Scared","S3E6"
"3","6","10","21","Powerful","S3E6"
"3","6","11","2","Joyful","S3E6"
"3","6","11","3","Peaceful","S3E6"
"3","6","11","4","Neutral","S3E6"
"3","6","11","5","Neutral","S3E6"
"3","6","11","6","Mad","S3E6"
"3","6","11","7","Peaceful","S3E6"
"3","6","11","9","Joyful","S3E6"
"3","6","11","10","Joyful","S3E6"
"3","6","11","11","Joyful","S3E6"
"3","6","11","12","Powerful","S3E6"
"3","6","12","2","Neutral","S3E6"
"3","6","12","3","Neutral","S3E6"
"3","6","12","4","Joyful","S3E6"
"3","6","12","5","Sad","S3E6"
"3","6","12","6","Neutral","S3E6"
"3","6","12","7","Sad","S3E6"
"3","6","12","8","Neutral","S3E6"
"3","6","12","9","Sad","S3E6"
"3","6","12","10","Neutral","S3E6"
"3","6","12","11","Sad","S3E6"
"3","6","12","12","Peaceful","S3E6"
"3","6","13","2","Sad","S3E6"
"3","6","13","3","Sad","S3E6"
"3","6","13","4","Sad","S3E6"
"3","6","13","5","Scared","S3E6"
"3","6","13","6","Mad","S3E6"
"3","6","13","7","Peaceful","S3E6"
"3","6","13","8","Sad","S3E6"
"3","6","13","9","Peaceful","S3E6"
"3","6","13","10","Mad","S3E6"
"3","6","13","11","Sad","S3E6"
"3","6","13","12","Powerful","S3E6"
"3","6","13","13","Sad","S3E6"
"3","6","14","2","Joyful","S3E6"
"3","6","14","3","Joyful","S3E6"
"3","6","14","4","Peaceful","S3E6"
"3","6","14","5","Joyful","S3E6"
"3","6","14","6","Neutral","S3E6"
"3","6","14","7","Neutral","S3E6"
"3","6","14","8","Joyful","S3E6"
"3","6","14","9","Neutral","S3E6"
"3","6","16","2","Joyful","S3E6"
"3","6","16","3","Powerful","S3E6"
"3","6","16","5","Scared","S3E6"
"3","6","16","6","Neutral","S3E6"
"3","6","16","7","Mad","S3E6"
"3","6","16","8","Sad","S3E6"
"3","6","16","9","Scared","S3E6"
"3","6","16","10","Scared","S3E6"
"3","6","16","11","Peaceful","S3E6"
"3","7","1","2","Neutral","S3E7"
"3","7","1","3","Peaceful","S3E7"
"3","7","1","4","Neutral","S3E7"
"3","7","1","5","Joyful","S3E7"
"3","7","1","6","Peaceful","S3E7"
"3","7","1","8","Neutral","S3E7"
"3","7","2","2","Joyful","S3E7"
"3","7","2","3","Joyful","S3E7"
"3","7","2","4","Neutral","S3E7"
"3","7","2","6","Sad","S3E7"
"3","7","2","7","Sad","S3E7"
"3","7","2","8","Mad","S3E7"
"3","7","2","9","Peaceful","S3E7"
"3","7","2","10","Joyful","S3E7"
"3","7","2","11","Mad","S3E7"
"3","7","2","12","Mad","S3E7"
"3","7","2","13","Joyful","S3E7"
"3","7","2","14","Joyful","S3E7"
"3","7","4","2","Scared","S3E7"
"3","7","4","3","Neutral","S3E7"
"3","7","4","4","Joyful","S3E7"
"3","7","4","5","Joyful","S3E7"
"3","7","4","6","Peaceful","S3E7"
"3","7","7","2","Joyful","S3E7"
"3","7","7","3","Joyful","S3E7"
"3","7","7","4","Neutral","S3E7"
"3","7","7","5","Neutral","S3E7"
"3","7","7","6","Peaceful","S3E7"
"3","7","7","7","Neutral","S3E7"
"3","7","7","8","Sad","S3E7"
"3","7","7","9","Neutral","S3E7"
"3","7","7","10","Mad","S3E7"
"3","7","7","11","Joyful","S3E7"
"3","7","7","12","Joyful","S3E7"
"3","7","7","13","Neutral","S3E7"
"3","7","7","14","Joyful","S3E7"
"3","7","7","15","Neutral","S3E7"
"3","7","7","16","Neutral","S3E7"
"3","7","9","2","Joyful","S3E7"
"3","7","9","3","Neutral","S3E7"
"3","7","9","4","Neutral","S3E7"
"3","7","9","5","Joyful","S3E7"
"3","7","9","6","Powerful","S3E7"
"3","7","9","7","Peaceful","S3E7"
"3","7","9","8","Joyful","S3E7"
"3","7","9","9","Neutral","S3E7"
"3","7","10","2","Mad","S3E7"
"3","7","10","3","Neutral","S3E7"
"3","7","10","4","Mad","S3E7"
"3","7","10","5","Neutral","S3E7"
"3","7","10","7","Neutral","S3E7"
"3","7","10","8","Neutral","S3E7"
"3","7","10","9","Neutral","S3E7"
"3","7","10","10","Sad","S3E7"
"3","7","10","11","Neutral","S3E7"
"3","7","10","12","Peaceful","S3E7"
"3","7","10","13","Joyful","S3E7"
"3","7","10","14","Neutral","S3E7"
"3","7","10","15","Sad","S3E7"
"3","7","10","16","Sad","S3E7"
"3","7","10","17","Sad","S3E7"
"3","7","10","18","Sad","S3E7"
"3","7","11","2","Scared","S3E7"
"3","7","11","3","Joyful","S3E7"
"3","7","11","4","Mad","S3E7"
"3","7","11","5","Joyful","S3E7"
"3","7","11","7","Mad","S3E7"
"3","7","11","9","Mad","S3E7"
"3","7","11","10","Scared","S3E7"
"3","7","11","11","Mad","S3E7"
"3","7","11","12","Scared","S3E7"
"3","7","11","13","Neutral","S3E7"
"3","7","11","14","Neutral","S3E7"
"3","7","11","15","Joyful","S3E7"
"3","7","11","16","Mad","S3E7"
"3","7","11","17","Scared","S3E7"
"3","7","11","18","Mad","S3E7"
"3","7","11","19","Scared","S3E7"
"3","7","11","20","Powerful","S3E7"
"3","7","11","21","Scared","S3E7"
"3","7","12","2","Scared","S3E7"
"3","7","12","3","Joyful","S3E7"
"3","7","12","4","Neutral","S3E7"
"3","7","12","5","Joyful","S3E7"
"3","7","12","6","Neutral","S3E7"
"3","7","13","2","Mad","S3E7"
"3","7","13","3","Scared","S3E7"
"3","7","13","4","Mad","S3E7"
"3","7","13","5","Mad","S3E7"
"3","7","13","6","Peaceful","S3E7"
"3","7","13","7","Neutral","S3E7"
"3","7","16","2","Neutral","S3E7"
"3","7","16","3","Mad","S3E7"
"3","7","16","4","Mad","S3E7"
"3","7","16","5","Mad","S3E7"
"3","7","16","6","Mad","S3E7"
"3","7","16","7","Mad","S3E7"
"3","7","16","8","Mad","S3E7"
"3","7","16","10","Scared","S3E7"
"3","8","1","2","Joyful","S3E8"
"3","8","1","3","Peaceful","S3E8"
"3","8","1","5","Peaceful","S3E8"
"3","8","1","6","Peaceful","S3E8"
"3","8","1","7","Mad","S3E8"
"3","8","1","8","Joyful","S3E8"
"3","8","1","9","Peaceful","S3E8"
"3","8","1","10","Scared","S3E8"
"3","8","1","11","Joyful","S3E8"
"3","8","1","12","Scared","S3E8"
"3","8","1","13","Scared","S3E8"
"3","8","1","14","Scared","S3E8"
"3","8","1","15","Scared","S3E8"
"3","8","1","16","Scared","S3E8"
"3","8","1","17","Scared","S3E8"
"3","8","1","18","Scared","S3E8"
"3","8","1","19","Powerful","S3E8"
"3","8","1","20","Sad","S3E8"
"3","8","2","2","Peaceful","S3E8"
"3","8","2","3","Neutral","S3E8"
"3","8","2","4","Joyful","S3E8"
"3","8","2","5","Sad","S3E8"
"3","8","2","6","Sad","S3E8"
"3","8","2","7","Peaceful","S3E8"
"3","8","2","8","Sad","S3E8"
"3","8","2","9","Joyful","S3E8"
"3","8","2","10","Joyful","S3E8"
"3","8","2","11","Mad","S3E8"
"3","8","2","12","Scared","S3E8"
"3","8","2","13","Scared","S3E8"
"3","8","2","14","Neutral","S3E8"
"3","8","2","15","Mad","S3E8"
"3","8","2","16","Mad","S3E8"
"3","8","3","2","Mad","S3E8"
"3","8","3","3","Scared","S3E8"
"3","8","3","4","Peaceful","S3E8"
"3","8","3","5","Neutral","S3E8"
"3","8","3","6","Mad","S3E8"
"3","8","3","7","Peaceful","S3E8"
"3","8","3","8","Powerful","S3E8"
"3","8","3","9","Scared","S3E8"
"3","8","3","10","Scared","S3E8"
"3","8","3","11","Neutral","S3E8"
"3","8","3","12","Neutral","S3E8"
"3","8","3","13","Neutral","S3E8"
"3","8","3","14","Neutral","S3E8"
"3","8","3","15","Neutral","S3E8"
"3","8","3","16","Peaceful","S3E8"
"3","8","3","17","Neutral","S3E8"
"3","8","5","2","Neutral","S3E8"
"3","8","5","3","Joyful","S3E8"
"3","8","5","4","Peaceful","S3E8"
"3","8","5","5","Peaceful","S3E8"
"3","8","5","6","Peaceful","S3E8"
"3","8","5","7","Peaceful","S3E8"
"3","8","5","8","Peaceful","S3E8"
"3","8","5","9","Scared","S3E8"
"3","8","5","10","Peaceful","S3E8"
"3","8","5","11","Scared","S3E8"
"3","8","5","12","Peaceful","S3E8"
"3","8","5","13","Scared","S3E8"
"3","8","5","14","Mad","S3E8"
"3","8","5","15","Scared","S3E8"
"3","8","5","16","Sad","S3E8"
"3","8","5","17","Peaceful","S3E8"
"3","8","5","18","Mad","S3E8"
"3","8","5","19","Powerful","S3E8"
"3","8","6","2","Peaceful","S3E8"
"3","8","6","3","Neutral","S3E8"
"3","8","6","4","Neutral","S3E8"
"3","8","6","5","Scared","S3E8"
"3","8","6","6","Peaceful","S3E8"
"3","8","6","7","Scared","S3E8"
"3","8","6","8","Scared","S3E8"
"3","8","6","9","Joyful","S3E8"
"3","8","6","10","Neutral","S3E8"
"3","8","6","11","Joyful","S3E8"
"3","8","6","12","Joyful","S3E8"
"3","8","6","13","Peaceful","S3E8"
"3","8","6","14","Scared","S3E8"
"3","8","6","15","Scared","S3E8"
"3","8","6","16","Scared","S3E8"
"3","8","6","17","Powerful","S3E8"
"3","8","6","18","Joyful","S3E8"
"3","8","6","19","Scared","S3E8"
"3","8","6","20","Sad","S3E8"
"3","8","6","21","Powerful","S3E8"
"3","8","7","2","Joyful","S3E8"
"3","8","7","3","Mad","S3E8"
"3","8","7","4","Neutral","S3E8"
"3","8","7","5","Mad","S3E8"
"3","8","7","6","Scared","S3E8"
"3","8","7","7","Mad","S3E8"
"3","8","7","8","Powerful","S3E8"
"3","8","7","9","Mad","S3E8"
"3","8","7","10","Scared","S3E8"
"3","8","7","11","Neutral","S3E8"
"3","8","7","12","Joyful","S3E8"
"3","8","7","13","Mad","S3E8"
"3","8","7","14","Scared","S3E8"
"3","8","7","15","Neutral","S3E8"
"3","8","7","17","Scared","S3E8"
"3","8","7","18","Powerful","S3E8"
"3","8","7","19","Scared","S3E8"
"3","8","7","20","Mad","S3E8"
"3","8","9","2","Joyful","S3E8"
"3","8","9","3","Powerful","S3E8"
"3","8","9","4","Powerful","S3E8"
"3","8","9","5","Neutral","S3E8"
"3","8","9","6","Powerful","S3E8"
"3","8","9","7","Neutral","S3E8"
"3","8","9","8","Neutral","S3E8"
"3","8","9","9","Neutral","S3E8"
"3","8","9","10","Scared","S3E8"
"3","8","9","11","Mad","S3E8"
"3","8","9","12","Sad","S3E8"
"3","8","9","13","Sad","S3E8"
"3","8","9","14","Neutral","S3E8"
"3","8","9","15","Scared","S3E8"
"3","8","9","16","Neutral","S3E8"
"3","8","9","17","Scared","S3E8"
"3","8","9","18","Joyful","S3E8"
"3","8","10","2","Scared","S3E8"
"3","8","10","3","Scared","S3E8"
"3","8","10","4","Powerful","S3E8"
"3","8","10","5","Powerful","S3E8"
"3","8","10","6","Powerful","S3E8"
"3","8","10","7","Powerful","S3E8"
"3","8","10","8","Mad","S3E8"
"3","8","10","10","Mad","S3E8"
"3","8","10","11","Peaceful","S3E8"
"3","8","10","12","Scared","S3E8"
"3","8","10","13","Neutral","S3E8"
"3","8","10","14","Scared","S3E8"
"3","8","10","15","Scared","S3E8"
"3","8","10","16","Scared","S3E8"
"3","8","10","17","Scared","S3E8"
"3","8","10","18","Mad","S3E8"
"3","8","10","19","Mad","S3E8"
"3","8","10","20","Joyful","S3E8"
"3","8","10","21","Neutral","S3E8"
"3","8","11","2","Scared","S3E8"
"3","8","11","3","Neutral","S3E8"
"3","8","11","4","Powerful","S3E8"
"3","8","11","5","Scared","S3E8"
"3","8","11","6","Powerful","S3E8"
"3","8","11","7","Sad","S3E8"
"3","8","11","8","Scared","S3E8"
"3","8","11","9","Scared","S3E8"
"3","8","11","10","Scared","S3E8"
"3","8","11","11","Sad","S3E8"
"3","8","11","12","Scared","S3E8"
"3","8","11","13","Sad","S3E8"
"3","8","11","14","Scared","S3E8"
"3","8","11","15","Scared","S3E8"
"3","8","11","16","Scared","S3E8"
"3","8","11","17","Peaceful","S3E8"
"3","8","11","18","Scared","S3E8"
"3","8","11","19","Powerful","S3E8"
"3","8","11","20","Sad","S3E8"
"3","8","11","21","Sad","S3E8"
"3","8","11","22","Neutral","S3E8"
"3","8","12","2","Scared","S3E8"
"3","8","12","3","Scared","S3E8"
"3","8","12","4","Scared","S3E8"
"3","8","12","5","Scared","S3E8"
"3","8","12","7","Scared","S3E8"
"3","8","12","8","Scared","S3E8"
"3","8","12","9","Scared","S3E8"
"3","8","12","10","Scared","S3E8"
"3","8","12","11","Scared","S3E8"
"3","8","12","12","Powerful","S3E8"
"3","8","13","2","Powerful","S3E8"
"3","8","13","3","Powerful","S3E8"
"3","8","13","4","Peaceful","S3E8"
"3","8","13","5","Powerful","S3E8"
"3","8","13","6","Sad","S3E8"
"3","8","13","7","Powerful","S3E8"
"3","8","13","8","Powerful","S3E8"
"3","8","13","9","Powerful","S3E8"
"3","8","13","10","Powerful","S3E8"
"3","8","13","11","Powerful","S3E8"
"3","9","1","2","Joyful","S3E9"
"3","9","1","3","Neutral","S3E9"
"3","9","1","4","Peaceful","S3E9"
"3","9","1","5","Neutral","S3E9"
"3","9","1","6","Neutral","S3E9"
"3","9","1","8","Neutral","S3E9"
"3","9","5","2","Joyful","S3E9"
"3","9","5","3","Neutral","S3E9"
"3","9","5","4","Neutral","S3E9"
"3","9","5","5","Sad","S3E9"
"3","9","5","6","Joyful","S3E9"
"3","9","5","7","Neutral","S3E9"
"3","9","6","2","Mad","S3E9"
"3","9","6","3","Mad","S3E9"
"3","9","6","4","Mad","S3E9"
"3","9","6","5","Neutral","S3E9"
"3","9","6","6","Mad","S3E9"
"3","9","6","8","Joyful","S3E9"
"3","9","6","10","Mad","S3E9"
"3","9","6","11","Mad","S3E9"
"3","10","1","2","Neutral","S3E10"
"3","10","1","3","Neutral","S3E10"
"3","10","1","4","Joyful","S3E10"
"3","10","1","5","Neutral","S3E10"
"3","10","1","6","Neutral","S3E10"
"3","10","1","7","Neutral","S3E10"
"3","10","1","8","Joyful","S3E10"
"3","10","1","9","Powerful","S3E10"
"3","10","1","10","Mad","S3E10"
"3","10","1","11","Neutral","S3E10"
"3","10","2","2","Neutral","S3E10"
"3","10","2","3","Neutral","S3E10"
"3","10","2","4","Joyful","S3E10"
"3","10","2","5","Peaceful","S3E10"
"3","10","2","6","Joyful","S3E10"
"3","10","2","8","Powerful","S3E10"
"3","10","3","2","Mad","S3E10"
"3","10","3","3","Sad","S3E10"
"3","10","3","4","Neutral","S3E10"
"3","10","3","5","Scared","S3E10"
"3","10","3","6","Mad","S3E10"
"3","10","3","8","Neutral","S3E10"
"3","10","3","9","Sad","S3E10"
"3","10","3","10","Sad","S3E10"
"3","10","3","11","Neutral","S3E10"
"3","10","3","12","Mad","S3E10"
"3","10","3","13","Scared","S3E10"
"3","10","3","14","Mad","S3E10"
"3","10","3","15","Joyful","S3E10"
"3","10","3","16","Mad","S3E10"
"3","10","3","18","Powerful","S3E10"
"3","10","3","20","Neutral","S3E10"
"3","10","3","21","Mad","S3E10"
"3","10","3","22","Mad","S3E10"
"3","10","3","23","Joyful","S3E10"
"3","10","3","24","Neutral","S3E10"
"3","10","3","25","Sad","S3E10"
"3","10","3","26","Peaceful","S3E10"
"3","10","4","2","Peaceful","S3E10"
"3","10","4","3","Joyful","S3E10"
"3","10","4","4","Peaceful","S3E10"
"3","10","4","5","Joyful","S3E10"
"3","10","4","6","Neutral","S3E10"
"3","10","4","7","Powerful","S3E10"
"3","10","4","8","Neutral","S3E10"
"3","10","4","9","Neutral","S3E10"
"3","10","4","10","Neutral","S3E10"
"3","10","4","11","Neutral","S3E10"
"3","10","4","12","Scared","S3E10"
"3","10","4","13","Joyful","S3E10"
"3","10","4","14","Scared","S3E10"
"3","10","4","15","Powerful","S3E10"
"3","10","4","16","Peaceful","S3E10"
"3","10","4","17","Neutral","S3E10"
"3","10","4","18","Peaceful","S3E10"
"3","10","4","19","Sad","S3E10"
"3","10","5","2","Scared","S3E10"
"3","10","5","3","Peaceful","S3E10"
"3","10","5","4","Scared","S3E10"
"3","10","5","5","Joyful","S3E10"
"3","10","5","6","Scared","S3E10"
"3","10","5","7","Neutral","S3E10"
"3","10","5","8","Mad","S3E10"
"3","10","5","9","Scared","S3E10"
"3","10","5","10","Mad","S3E10"
"3","10","5","11","Scared","S3E10"
"3","10","5","12","Mad","S3E10"
"3","10","5","13","Mad","S3E10"
"3","10","6","2","Neutral","S3E10"
"3","10","6","3","Neutral","S3E10"
"3","10","6","4","Powerful","S3E10"
"3","10","6","5","Peaceful","S3E10"
"3","10","6","6","Powerful","S3E10"
"3","10","6","7","Neutral","S3E10"
"3","10","6","8","Neutral","S3E10"
"3","10","6","9","Peaceful","S3E10"
"3","10","6","10","Scared","S3E10"
"3","10","6","11","Neutral","S3E10"
"3","10","6","12","Powerful","S3E10"
"3","10","6","13","Powerful","S3E10"
"3","10","6","14","Peaceful","S3E10"
"3","10","6","15","Neutral","S3E10"
"3","10","6","16","Scared","S3E10"
"3","10","6","17","Scared","S3E10"
"3","10","9","2","Joyful","S3E10"
"3","10","9","3","Joyful","S3E10"
"3","10","9","4","Powerful","S3E10"
"3","10","9","5","Mad","S3E10"
"3","10","9","6","Mad","S3E10"
"3","10","9","7","Sad","S3E10"
"3","10","9","8","Scared","S3E10"
"3","10","9","9","Mad","S3E10"
"3","10","9","10","Joyful","S3E10"
"3","10","9","11","Powerful","S3E10"
"3","10","9","12","Powerful","S3E10"
"3","10","9","13","Scared","S3E10"
"3","10","9","14","Powerful","S3E10"
"3","10","9","15","Powerful","S3E10"
"3","10","9","16","Sad","S3E10"
"3","10","10","2","Neutral","S3E10"
"3","10","10","3","Mad","S3E10"
"3","10","10","4","Peaceful","S3E10"
"3","10","10","5","Mad","S3E10"
"3","10","10","6","Peaceful","S3E10"
"3","10","10","7","Mad","S3E10"
"3","10","10","8","Joyful","S3E10"
"3","10","10","9","Neutral","S3E10"
"3","10","10","10","Scared","S3E10"
"3","10","10","11","Peaceful","S3E10"
"3","10","10","12","Joyful","S3E10"
"3","10","10","13","Neutral","S3E10"
"3","10","10","14","Joyful","S3E10"
"3","10","10","15","Powerful","S3E10"
"3","10","10","16","Joyful","S3E10"
"3","10","10","17","Joyful","S3E10"
"3","10","10","18","Scared","S3E10"
"3","10","11","2","Neutral","S3E10"
"3","10","11","3","Sad","S3E10"
"3","10","11","4","Joyful","S3E10"
"3","10","11","5","Sad","S3E10"
"3","10","11","6","Peaceful","S3E10"
"3","10","11","7","Sad","S3E10"
"3","10","11","8","Peaceful","S3E10"
"3","10","11","9","Sad","S3E10"
"3","10","11","10","Neutral","S3E10"
"3","10","12","2","Joyful","S3E10"
"3","10","12","4","Scared","S3E10"
"3","10","12","5","Joyful","S3E10"
"3","10","12","6","Joyful","S3E10"
"3","10","12","7","Neutral","S3E10"
"3","10","12","9","Neutral","S3E10"
"3","10","12","10","Joyful","S3E10"
"3","10","12","11","Joyful","S3E10"
"3","10","12","12","Joyful","S3E10"
"3","10","12","13","Joyful","S3E10"
"3","10","15","2","Joyful","S3E10"
"3","10","15","3","Scared","S3E10"
